Precision,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
fp32,question_005,16,41,6,374,0.09320500493049622,0.09320325404405594,9.525234645479941e-07,4.254281520843506e-06,36.62626647949219,36.62631607055664,1.0704438864195254e-05,3.814697265625e-05
fp32,question_005,16,41,7,2727,0.002249300479888916,0.002249101409688592,1.5118914120648697e-08,3.9814040064811707e-08,32.90208435058594,32.902069091796875,1.039901326294057e-05,3.0517578125e-05
fp32,question_005,16,41,8,17064,0.0022233156487345695,0.0022231268230825663,2.0856077753705904e-08,8.218921720981598e-08,32.890464782714844,32.89045333862305,1.4510699656966608e-05,6.4849853515625e-05
fp32,question_005,16,41,9,1265,0.0006695598713122308,0.0006695289630442858,1.0464316524405604e-08,3.4691765904426575e-08,31.690330505371094,31.69035530090332,1.1253097909502685e-05,5.7220458984375e-05
fp32,question_005,16,41,10,3207,0.00029856798937544227,0.000298558094073087,5.6949631677127854e-09,2.334127202630043e-08,30.882707595825195,30.88274574279785,1.7597702026250772e-05,6.29425048828125e-05
fp32,question_005,16,42,1,387,0.997954249382019,0.997954249382019,2.0647654253025394e-08,1.1920928955078125e-07,40.48050308227539,40.48053741455078,1.3947378647571895e-05,4.1961669921875e-05
fp32,question_005,16,42,2,33508,0.0012270674342289567,0.0012270404258742929,1.6464127838844433e-08,5.145557224750519e-08,33.779422760009766,33.77943420410156,1.2217728908581194e-05,5.340576171875e-05
fp32,question_005,16,42,3,537,0.0006974757998250425,0.0006974827847443521,1.3743536086963104e-08,4.249159246683121e-08,33.214508056640625,33.21455383300781,1.3649984794028569e-05,5.340576171875e-05
fp32,question_005,16,42,4,614,8.940708357840776e-05,8.940350380726159e-05,1.1001670685573117e-09,5.449692253023386e-09,31.160240173339844,31.160234451293945,1.2770287867169827e-05,7.05718994140625e-05
fp32,question_005,16,42,5,2803,9.289627996622585e-06,9.289152330893558e-06,1.7109619276922672e-10,6.020854925736785e-10,28.895938873291016,28.89592170715332,1.1196502782695461e-05,5.14984130859375e-05
fp32,question_005,16,42,6,3520,8.855707164912019e-06,8.85553345142398e-06,8.939792656148526e-11,2.874003257602453e-10,28.848102569580078,28.848114013671875,1.3322429367690347e-05,5.7220458984375e-05
fp32,question_005,16,42,7,1184,8.533817890565842e-06,8.533680556865875e-06,9.10829675571101e-11,2.4374458007514477e-10,28.811077117919922,28.81109619140625,2.320640669495333e-05,5.7220458984375e-05
fp32,question_005,16,42,8,1720,2.2194253688212484e-06,2.2193162294570357e-06,2.7510512964901146e-11,9.731593308970332e-11,27.46428871154785,27.464271545410156,1.4932719750504475e-05,5.14984130859375e-05
fp32,question_005,16,42,9,3076,1.0137401886822772e-06,1.0136988066733466e-06,1.0397843176745969e-11,5.2295945351943374e-11,26.680686950683594,26.680681228637695,1.1497753803269006e-05,3.62396240234375e-05
fp32,question_005,16,42,10,8300,5.506881279870868e-07,5.506710181180097e-07,7.48726428079216e-12,3.461764208623208e-11,26.070453643798828,26.07045555114746,2.0559646145557053e-05,7.05718994140625e-05
fp32,question_005,16,43,1,72867,0.3772970736026764,0.3773053288459778,3.3435708246543072e-06,8.314847946166992e-06,34.22995376586914,34.22995376586914,6.807997124269605e-06,3.0517578125e-05
fp32,question_005,16,43,2,32143,0.3261300325393677,0.32612067461013794,3.018384177266853e-06,9.804964065551758e-06,34.0842170715332,34.08416748046875,1.4819148418609984e-05,4.9591064453125e-05
fp32,question_005,16,43,3,6131,0.05181784927845001,0.05181870982050896,3.5985951285510964e-07,1.6130506992340088e-06,32.24465560913086,32.244651794433594,1.2887781849713065e-05,4.9591064453125e-05
fp32,question_005,16,43,4,911,0.04924296960234642,0.049241915345191956,1.5112727851374075e-06,4.604458808898926e-06,32.193687438964844,32.193641662597656,3.2734005799284205e-05,9.5367431640625e-05
fp32,question_005,16,43,5,10161,0.04713122174143791,0.04713250696659088,7.642846071576059e-07,2.115964889526367e-06,32.14985656738281,32.149864196777344,1.4722271771461237e-05,6.103515625e-05
fp32,question_005,16,43,6,7402,0.027883131057024002,0.02788335271179676,3.2767550806056533e-07,1.430511474609375e-06,31.624942779541016,31.62493133544922,1.4242785255191848e-05,6.4849853515625e-05
fp32,question_005,16,43,7,85968,0.023210296407341957,0.023210160434246063,2.610428282423527e-07,1.4677643775939941e-06,31.441516876220703,31.44148826599121,1.1218143299629446e-05,4.9591064453125e-05
fp32,question_005,16,43,8,32298,0.022687511518597603,0.022687174379825592,4.3047910480709106e-07,1.3131648302078247e-06,31.41873550415039,31.418697357177734,2.2786589397583157e-05,7.82012939453125e-05
fp32,question_005,16,43,9,264,0.022014416754245758,0.02201453410089016,2.2065189853037737e-07,1.1064112186431885e-06,31.38861846923828,31.38860321044922,1.1945722690143157e-05,6.67572021484375e-05
fp32,question_005,16,43,10,949,0.017693400382995605,0.017693404108285904,2.9593098815894336e-07,9.592622518539429e-07,31.17011260986328,31.17009162902832,2.0793273506569676e-05,7.2479248046875e-05
fp32,question_005,16,44,1,311,0.8550134301185608,0.8550165891647339,1.647272597438132e-06,9.59634780883789e-06,37.38908386230469,37.38907241821289,1.6168896763701923e-05,4.9591064453125e-05
fp32,question_005,16,44,2,429,0.09284690767526627,0.09284516423940659,1.5976690974639496e-06,8.516013622283936e-06,35.16891860961914,35.168880462646484,2.231449616374448e-05,7.2479248046875e-05
fp32,question_005,16,44,3,264,0.030888065695762634,0.030886678025126457,7.314415597647894e-07,2.294778823852539e-06,34.068336486816406,34.06827163696289,1.6292999134748243e-05,6.4849853515625e-05
fp32,question_005,16,44,4,2494,0.0057043093256652355,0.005704311653971672,9.800166367313068e-08,2.444721758365631e-07,32.379188537597656,32.37916946411133,9.130656508204993e-06,4.1961669921875e-05
fp32,question_005,16,44,5,1128,0.005405100993812084,0.005405148956924677,6.480539838094046e-08,1.9045546650886536e-07,32.32530975341797,32.32530212402344,1.078146760846721e-05,4.1961669921875e-05
fp32,question_005,16,44,6,892,0.004172883927822113,0.00417292071506381,3.837887163626874e-08,1.94646418094635e-07,32.06657409667969,32.06656265258789,1.5635792806278914e-05,4.9591064453125e-05
fp32,question_005,16,44,7,458,0.003685677656903863,0.0036855386570096016,4.729116653834353e-08,1.8998980522155762e-07,31.942420959472656,31.942367553710938,1.0866971024370287e-05,4.57763671875e-05
fp32,question_005,16,44,8,330,0.0007933039451017976,0.0007933235028758645,1.7113748640440463e-08,4.784669727087021e-08,30.406417846679688,30.40642547607422,2.0532947019091807e-05,6.866455078125e-05
fp32,question_005,16,44,9,279,0.0005033063353039324,0.0005033038323745131,9.882614726564043e-09,3.090826794505119e-08,29.9514102935791,29.951385498046875,1.2052330930600874e-05,6.866455078125e-05
fp32,question_005,16,44,10,5248,0.00039135158294811845,0.00039134209509938955,5.930798074871291e-09,2.5582266971468925e-08,29.699817657470703,29.69977378845215,1.2046667507092934e-05,7.2479248046875e-05
fp32,question_005,16,45,1,5157,0.9721596240997314,0.9721606373786926,3.9481417957176745e-07,1.430511474609375e-06,38.40777587890625,38.40781784057617,1.257014628208708e-05,6.4849853515625e-05
fp32,question_005,16,45,2,3293,0.019215893000364304,0.019215263426303864,3.645681374564447e-07,1.4379620552062988e-06,34.48399353027344,34.484004974365234,1.876520946098026e-05,9.5367431640625e-05
fp32,question_005,16,45,3,1477,0.0028516585007309914,0.002851423341780901,5.013807680143145e-08,1.9441358745098114e-07,32.57615661621094,32.576114654541016,1.9186474673915654e-05,7.62939453125e-05
fp32,question_005,16,45,4,8552,0.0024698260240256786,0.00246970122680068,2.5371306833221752e-08,1.2200325727462769e-07,32.432403564453125,32.432395935058594,7.68067820899887e-06,1.9073486328125e-05
fp32,question_005,16,45,5,1490,0.0006369442562572658,0.0006369270267896354,1.3610461202517854e-08,3.789318725466728e-08,31.07718276977539,31.07719612121582,2.323697663086932e-05,7.62939453125e-05
fp32,question_005,16,45,6,10542,0.0005647147772833705,0.0005647118669003248,7.240797739171967e-09,2.6426278054714203e-08,30.95682144165039,30.956857681274414,1.239961784449406e-05,4.57763671875e-05
fp32,question_005,16,45,7,990,0.00040033660479821265,0.0004003208305221051,9.565459535565424e-09,3.119930624961853e-08,30.61280632019043,30.61280632019043,2.184844561270438e-05,7.82012939453125e-05
fp32,question_005,16,45,8,3535,0.00039146881317719817,0.00039147192728705704,4.324512303810479e-09,1.5745172277092934e-08,30.59040641784668,30.590456008911133,1.3771860722044948e-05,6.29425048828125e-05
fp32,question_005,16,45,9,3735,0.0003585515369195491,0.00035853340523317456,5.828896032511466e-09,2.5029294192790985e-08,30.502573013305664,30.5025634765625,1.244904433406191e-05,4.9591064453125e-05
fp32,question_005,16,45,10,23643,0.00023715767019893974,0.00023715317365713418,3.1316100823630677e-09,1.747685018926859e-08,30.08922576904297,30.08924674987793,3.3146184250654187e-06,1.9073486328125e-05
fp32,question_005,16,46,1,279,0.8092457056045532,0.8092449903488159,1.5590534303555614e-06,7.450580596923828e-06,37.159461975097656,37.159446716308594,7.541146260336973e-06,4.57763671875e-05
fp32,question_005,16,46,2,825,0.09374884516000748,0.09375137835741043,1.3805878325001686e-06,5.580484867095947e-06,35.00397872924805,35.003990173339844,1.251520461664768e-05,4.1961669921875e-05
fp32,question_005,16,46,3,504,0.09242083132266998,0.09241889417171478,9.264172717848851e-07,3.851950168609619e-06,34.98971176147461,34.98967742919922,1.0952603588521015e-05,4.1961669921875e-05
fp32,question_005,16,46,4,476,0.0020765613298863173,0.0020766390953212976,3.277629545550553e-08,8.963979780673981e-08,31.194072723388672,31.194095611572266,1.507215256424388e-05,5.14984130859375e-05
fp32,question_005,16,46,5,264,0.0012826209422200918,0.0012826117454096675,1.667300963958951e-08,7.881317287683487e-08,30.712265014648438,30.712242126464844,1.18125726658036e-05,5.340576171875e-05
fp32,question_005,16,46,6,458,0.000839470885694027,0.0008394558681175113,1.6239713573895642e-08,5.50062395632267e-08,30.288375854492188,30.288341522216797,1.6550300642848015e-05,4.9591064453125e-05
fp32,question_005,16,46,7,892,0.00017977473908104002,0.0001797793956939131,2.251921760176856e-09,9.807990863919258e-09,28.7473087310791,28.747318267822266,1.0854778338398319e-05,4.9591064453125e-05
fp32,question_005,16,46,8,4221,0.00014831028238404542,0.00014830906002316624,2.2006085842463108e-09,9.70612745732069e-09,28.55491065979004,28.554887771606445,1.2594888175954111e-05,4.1961669921875e-05
fp32,question_005,16,46,9,1948,3.8352914998540655e-05,3.8354330172296613e-05,6.607172031714015e-10,2.510205376893282e-09,27.202434539794922,27.202455520629883,1.4221705896488857e-05,3.814697265625e-05
fp32,question_005,16,46,10,323,9.702684110379778e-06,9.70304427028168e-06,4.68794655872351e-11,2.319211489520967e-10,25.828006744384766,25.82802963256836,7.65082222642377e-06,3.814697265625e-05
fp32,question_005,16,47,1,4396,0.6481137871742249,0.6481122374534607,2.1511618797376286e-06,8.404254913330078e-06,37.46427917480469,37.464290618896484,1.6914042134885676e-05,6.866455078125e-05
fp32,question_005,16,47,2,1429,0.3219994902610779,0.3220007121562958,1.7986704961003852e-06,7.092952728271484e-06,36.76476287841797,36.76477813720703,1.0736383046605624e-05,4.57763671875e-05
fp32,question_005,16,47,3,825,0.01890605501830578,0.018906354904174805,3.0049309884816466e-07,1.0523945093154907e-06,33.92969512939453,33.929725646972656,1.0779248441394884e-05,3.4332275390625e-05
fp32,question_005,16,47,4,2999,0.006028233096003532,0.006028221920132637,9.386809551870101e-08,3.2084062695503235e-07,32.78666687011719,32.78668212890625,3.4119689189537894e-06,1.1444091796875e-05
fp32,question_005,16,47,5,5114,0.002996191382408142,0.0029961674008518457,4.206750503499279e-08,1.762527972459793e-07,32.087554931640625,32.087562561035156,6.914044661243679e-06,3.814697265625e-05
fp32,question_005,16,47,6,1850,0.0015700861113145947,0.0015701248776167631,3.702926321125233e-08,1.7974525690078735e-07,31.441343307495117,31.441383361816406,2.0625659090001136e-05,0.0001010894775390625
fp32,question_005,16,47,7,4008,0.00016363275062758476,0.0001636298547964543,4.626428129483884e-09,1.1947122402489185e-08,29.180082321166992,29.18008041381836,1.7115908121922985e-05,4.38690185546875e-05
fp32,question_005,16,47,8,12893,8.309826807817444e-05,8.309479017043486e-05,1.9686681174135856e-09,6.322807166725397e-09,28.50248146057129,28.50245475769043,1.7772063074517064e-05,5.91278076171875e-05
fp32,question_005,16,47,9,1290,5.347063415683806e-05,5.3470554121304303e-05,8.578460164443413e-10,3.081368049606681e-09,28.06159019470215,28.061603546142578,1.140895710705081e-05,5.340576171875e-05
fp32,question_005,16,47,10,8311,2.4455484890495427e-05,2.4455177481286228e-05,4.940434172873154e-10,2.231899998150766e-09,27.279312133789062,27.279315948486328,1.1853352589241695e-05,4.1961669921875e-05
fp32,question_005,16,48,1,5114,0.7594001889228821,0.7594060301780701,3.829438355751336e-06,1.0848045349121094e-05,37.33100509643555,37.33100128173828,1.3279287486511748e-05,4.9591064453125e-05
fp32,question_005,16,48,2,476,0.15103735029697418,0.15103372931480408,2.440806611048174e-06,7.37607479095459e-06,35.71600341796875,35.715965270996094,2.1808802557643503e-05,6.4849853515625e-05
fp32,question_005,16,48,3,4008,0.0852709487080574,0.0852685421705246,1.4180196785673616e-06,3.732740879058838e-06,35.144309997558594,35.14427185058594,1.9547733245417476e-05,5.7220458984375e-05
fp32,question_005,16,48,4,2999,0.0034230640158057213,0.0034231601748615503,5.372411848725278e-08,1.6996636986732483e-07,31.929012298583984,31.929027557373047,1.672019971010741e-05,5.340576171875e-05
fp32,question_005,16,48,5,13057,0.00024981642491184175,0.00024981022579595447,2.4621533700752707e-09,1.4115357771515846e-08,29.311447143554688,29.311410903930664,1.6356107153114863e-05,6.866455078125e-05
fp32,question_005,16,48,6,825,0.0001870610285550356,0.00018706331320572644,3.857366426274211e-09,1.0200892575085163e-08,29.02215576171875,29.022157669067383,2.0602814402082004e-05,7.62939453125e-05
fp32,question_005,16,48,7,16148,0.00011959009862039238,0.00011959016410401091,2.037553015199478e-09,7.297785487025976e-09,28.574790954589844,28.574779510498047,1.0815831046784297e-05,3.0517578125e-05
fp32,question_005,16,48,8,4226,0.00010993750765919685,0.00010993961041094735,1.1204419614330163e-09,5.449692253023386e-09,28.490633010864258,28.490638732910156,1.8824073777068406e-05,7.62939453125e-05
fp32,question_005,16,48,9,2097,6.414666131604463e-05,6.414488598238677e-05,7.37935101913223e-10,3.0631781555712223e-09,27.951892852783203,27.951854705810547,1.5135537068999838e-05,6.866455078125e-05
fp32,question_005,16,48,10,7271,4.253166844137013e-05,4.2533050873316824e-05,3.7428971033648395e-10,1.306034391745925e-09,27.540969848632812,27.540990829467773,1.360674013994867e-05,4.57763671875e-05
fp32,question_005,16,49,1,504,0.5353182554244995,0.5353145003318787,3.8600273910560645e-06,1.8775463104248047e-05,32.98099899291992,32.98097229003906,1.1891145732079167e-05,3.814697265625e-05
fp32,question_005,16,49,2,911,0.3248492479324341,0.3248562514781952,3.270479965067352e-06,1.4632940292358398e-05,32.48149871826172,32.481502532958984,1.0112873496836983e-05,4.57763671875e-05
fp32,question_005,16,49,3,476,0.1321139633655548,0.1321108043193817,7.755681963317329e-07,4.306435585021973e-06,31.581802368164062,31.58176040649414,1.0561078852333594e-05,4.38690185546875e-05
fp32,question_005,16,49,4,3118,0.004445819184184074,0.004445754922926426,6.199670821160908e-08,1.9883736968040466e-07,28.190101623535156,28.190067291259766,1.2516955393948592e-05,3.814697265625e-05
fp32,question_005,16,49,5,11,0.0009202664950862527,0.0009202246437780559,8.430553144478381e-09,4.831235855817795e-08,26.61504554748535,26.614980697631836,9.66895095189102e-06,4.38690185546875e-05
fp32,question_005,16,49,6,429,0.0008374424651265144,0.0008374637109227479,1.9921079896789706e-08,5.651963874697685e-08,26.520734786987305,26.520742416381836,1.7637335986364633e-05,5.14984130859375e-05
fp32,question_005,16,49,7,4221,0.0008063149871304631,0.0008063114946708083,6.322199208597112e-09,2.3981556296348572e-08,26.48285675048828,26.48283576965332,8.278381756099407e-06,2.86102294921875e-05
fp32,question_005,16,49,8,8826,0.0006094121490605175,0.00060940912226215,9.654841370831946e-09,2.9744114726781845e-08,26.202877044677734,26.20285415649414,1.4812486369919498e-05,4.9591064453125e-05
fp32,question_005,16,49,9,700,4.363185144029558e-05,4.3631829612422734e-05,4.4379019903395545e-10,2.535671228542924e-09,23.56616973876953,23.566152572631836,9.81776429398451e-06,4.57763671875e-05
fp32,question_005,16,49,10,1141,3.334356370032765e-05,3.334491339046508e-05,4.213953630483047e-10,1.6952981241047382e-09,23.2972469329834,23.29726791381836,1.097099720936967e-05,5.7220458984375e-05
fp32,question_005,16,50,1,279,0.9693283438682556,0.9693293571472168,4.620979439096118e-07,1.6689300537109375e-06,34.69230270385742,34.69227600097656,8.743528269405942e-06,3.4332275390625e-05
fp32,question_005,16,50,2,1493,0.023094717413187027,0.02309359237551689,2.727100820720807e-07,1.0766088962554932e-06,30.955303192138672,30.955223083496094,8.96012716111727e-06,5.14984130859375e-05
